April,14,2004,Lindows becomes Linspire,"A company called 'Lindows, Inc.' planned to release a version of Linux that was fully compatible with Windows applications. A lofty goal that was very bold. This version would be sold to consumers of new PCs as an alternative to the Windows operating systems. Microsoft eventually sued them and forced them to change their name. The goal of building a windows-compatible operating system is still underway and not yet fully realized."
April,15,1977,The First Annual West Coast Computer Faire is held,This event was held at the Brooks Civic Auditorium in San Francisco. Nearly thirteen thousand people attended this event. The rights to the Faire were eventually sold to COMDEX iand eventually COMDEX filed for bankruptcy and held no more conventions.
April,16,1971,The FTP RFC is submitted,The File Transfer Protocol (FTP) is proposed in Request for Comment (RFC) 114. Several revisions supersede this first version.
April,17,1944,The Mark I computer is operational,"The president of Harvard University, James Conant sends a letter to Thomas Watson Sr. the founder of IBM to let him know that the Mark I was in operation. This project combined the efforts of the US Governemnt, Universities and Corporations in an effort to assist with the war effort."
April,18,2005,Adobe announces bid for Macromedia,"While Adobe was better known for making electronic versions of paper documents, Macromedia was known for web site design applications. This merger cost about $3.4 billion dollars."
April,19,1965,Moore's Law is proposed,"While not specifically called 'Moore's Law', Gordon Moore publishes an article in Electronic Magazine that proposes that computing power has been roughly doubling every 12 months due to research and improvements in the field and that this trend is likely to continue in the future. In 1975, this is revised to every 18 months and is termed to be 'Moore's Law'."
April,20,1998,"At a public demonstration of the new Windows 98, Bill Gates crashes the computer","While demonstrating the 'plug and play' feature by adding a scanner to the system while it is running, the computer crashes and displays the 'Blue Screen of Death' (BSOD) indicating a severe system failure has occurred. "
April,20,1999,The Fox show Futurama shows a courtroom scene where the judge appears to be a Mac computer,"In an attempt to help, another character suggests using [CTRL]-[ALT]-[DEL], which ironically only works on PCs."
April,21,1988,Tandy announces plans to produce IBM PS/2 clones,"A year after the IBM PS/2 is announced, Tandy announces they will license the patents for the new technologies included with the PS/2 and produce a clone. Within five years, IBM will loose it's share of PS/2 market, effectively failing to meet the goals for producing this line in the first place."
April,22,2002,The Xanadu Project publishes it's first FAQ,"While publishing a FAQ (Frequently Asked Questions) document is not new, publishing one for a project that is more than 30 years old is unique. By 2007, it achieved the distinction of being the oldest vaporware product only to loose that distinction when it actually released it's first version, making it the software product that spent the longest time in development (at least 35 years) before it's first release."
April,23,1996,Internet Explorer 2.0 for Mac is released,This browser from Microsoft comes a year before Netscape has a Mac version and nearly six years before Apple will release it's own Safari browser. 
April,24,1981,The IBM PC is introduced,"While not the first personal computer, it establishes the basis for future PC systems. "
April,25,1961,Patent awarded for the Integrated Circuit,"Robert Noyce and Jack Kilby both had similar ideas on how to accomplish this. Kilby used germanium while Noyce used Silicon. There was a long dispute about who was the rightful inventor. Today, we have seen the silicon version prevail."
April,26,2001,The Media Marketing Accountability Act is introduced,"US Senators Joe Lieberman and Herb Kohl introduced the MMAA legislation to authorize the FTC to prosecute entertainment companies that market adult-related media to children. This bill was introduced and referred to committee, but not taken up by the committee and was not passed into law."
April,27,1977,Hobby Computer Club forms,"Not to be confused with the Homebrew Computer Club formed two years earlier, the HCC (Home Computer Club) was formed in the Netherlands where it still exists today and has over 180,000 members."
April,28,1994,US producers of flat-screen computer monitors receive subsidies,"President Clinton announces a program to provide assistance to US companies that produce flat-panel displays. These displays will be used for military equipment by the Department of Defense and will ultimately allow the US to take over part of the market dominated by the Japanese. At the time, the Japanese had 95% of the flat-screen market."
April,29,1989,First time a computer animation wins an Academy Award,Pixar's 'Tin Toy' receives an Academy Award for Animated Short Film.
April,30,1915,Claude Shannon is born,He is generally regarded as 'The Father of Information Theory'. His work has influenced the development of computer networks as well as having applications to game theory and other topics in Computer Science.
April,30,1971,The Telnet RFC is submitted,"While not the current version, this version discusses the characteristics of being able to log into a computer on the network in a consistent way. For all appearances, it's as if you have a command prompt on your local system, but in reality, the computer could be anywhere your network can reach."
May,1,1964,The first BASIC program is run,John Kemeny and Thomas Kurtz develop the Beginners All-purpose Symbolic Instruction Code (aka BASIC) at Dartmouth. It was intended to be a programming language that was easy to learn and easy to implement for smaller computer systems. This is arguably the most widely-used programming language among anyone that has ever written a computer program..
May,1,1978,Earliest record of email spam,A DEC marketing representative sent out an email to apparently any email address he could find to announce a presentation to show new computer equipment from DEC. This led to a response from a senior administrator saying that this behavior violated the terms of use for the ARPANET (this is before the Internet) and that 'steps were being taken'.
May,1,1971,IBM announces the invention of the 'floppy disk' a year earlier,"If you were born before 1990, you may think that all floppy drives are the 3.5 inch version with the hard case (and always wondered 'what's floppy about this?'). If you were born before 1980, you may remember the 5 1/4 inch version that had a flexible case. If you were born before 1970, you may remember that there were 8 inch floppy disks. This form factor is the one that was produced by IBM at the time."
May,2,1955,Dave Winer is born,"Dave Winer contributed to several early versions of the RSS format. While he did not conceive of the standard, he did take the initial standard developed at Netscape and made modifications and released several documents of successive versions. There is apparently an ongoing dispute of who owns the 'real' version of RSS (and what it 'really' stands for)."
May,3,1984,Dell Computer is founded,"While initially selling exclusively in the Personal Computer market, they have branched out to consumer electronics and have consistently outpaced the S&P 500 in terms of year-to-year growth."
May,4,1536,One of the earliest uses of the @ symbol,"A Florentine merchant Fancesco Lapi uses the @ symbol in a letter to describe some cargo he was expecting. The symbol is also found some fifty years earlier, and the specific date of it's first usage must be earlier than that even."
May,5,1952,Idea for integrated circuit is proposed,G.W.A. Drummer of the British Royal Radar Establishment proposed the idea of a single block of semi-conductive material performing multiple functions. It wasn't until the late 1950s that Jack Kilby and Robert Noyce came up with working prototypes.
May,6,1998,The iMac is released,"In an apparent effort to go back to a combined monitor and CPU that symbolized the original Apple Mac computers, this revision sports multiple colors and a stylish design. Each successive iMac design is unique and provides an distinction between the Mac systems and typical PCs."
May,6,1991,Sierra and Broderbund cancel the planned merger,"After a very short process, the merger is cancelled over disagreements about the new corporate structure."
May,7,1954,"The IBM 704 is introduced, the first computer to have a dot-matrix printer","While the printer is not available at the time the 704 is released, it is ready within the next four years."
May,7,1971,The concept of a 'socket' is proposed in RFC 147,"This concept of sockets allows various applications to send and receive network traffic simultaneously on a computer without each application having to look at each piece of data coming in. So if two Instant Messenger applications are running on a computer at the same time, neither application needs to know about the other and both can send and receive data and not interfere with the other."
May,8,1995,National Network of newspaper publishers is formed to consolidate online news services,"The New Century Network is formed by the New York Times and eight other newspaper publishers.  Three years and some $25 million dollars later, the company is disbanded, much to the relief of some senior executives."
May,9,1967,New datacenter dedicated for the National Center for Atmospheric Research in Boulder Colorado,The National Center for Atmospheric Research in Boulder Colorado used computers and other technology to investigate weather patterns. This new building was designed by the renouned I.M. Pei.
May,10,,National Abacus Day in Japan,"The versatility of the abacus to perform not only addition and subtraction, but multiplication and division properly show that this seemingly simple device deserves to have it's own day of celebration."
May,11,1930,Edsger Dijkstra is born,"Dijkstra was primarily interested in formal proofs of correctness for software. He surmised that in addition to manual and automated testing, the use of formal proofs could increase the confidence about the absence of bugs. He had a sense of humor that he kept sharp by many activities, not least of which was Chairman of the Board of Mathematics Inc. This ficticious company owned patents and trademarks on many proofs and would charge royalties to use or reference them."
May,11,1997,"Gary Kasparov resigns against IBM's chess computer, Deep Blue","Gary Kasparov is the worlds best self-promoting chess player, if not the best chess player of all time. On move 19 of game 6 against Deep Blue, he resigns the game. This is the first time a computer has beaten a chess master in tournament conditions."
May,12,1987,The first commercial ISP is founded,UUNET Communication services is founded by Richard Adams. The market for Internet Service Providers is now considered almost a commodity.
May,13,1980,The Ethernet network specification is announced,"In a joint venture between Xerox, Digital Equipment and Intel, the Ethernet specification is built and announced."
May,14,1984,dBase III is released for PC,Database systems had originally run on larger machines. This is the first commercially successful relational database for PC systems.
May,14,1948,The RAND corporation is created,"Originally a research department for McDonnel Douglas performing lots of technology research for them and other military corporations, the RAND corporation is separated from McDonnel Douglas to form it's own non-profit organization."
May,15,2004,Largest Known (at the time) Prime Number is Found,"Josh Findley used a 2.4 Ghz Pentium processor to find this Mersenne Prime. These are of the form (2 to some prime integer power)-1. In this case the power of two is 24,036,583 (which is prime). Since then there have been more found. This pattern for finding primes has existed since at least the 4th century."
May,16,1938,Ivan Sutherland is born,"He is best known for developing Sketchpad, noted as the first best project in computer graphics in the 1960s. He went on to serve in both academia, corporate and venture capitol roles for many organizations."
May,17,2002,Napster announces it will be acquired,"In less than three years, Napster was conceived, popularized, sued and was now effectively bankrupt and unable to act with impunity with music files.  They are purchased by Bertelsmann for $85 million dollars. File sharing services still exist, though are less popular than they once were."
May,18,1998,The US Justice Department files an Antitrust Lawsuit Against Microsoft,The claim by the United States Department of Justice along with twenty other states is that Microsoft abused its monopoly power in regards to the sale of their operating systems and bundling it with a web browser. A settlement was ultimately reached where Microsoft agreed to publish it's program interfaces to allow 3rd party applications to have essentially the same access to the system as Internet Explorer.
May,19,2001,The first Apple Store is launched,"In a move to more specifically target the Apple brand to consumers, Apple Corporation launched it's first Apple Store in Mclean, Virginia. This not only provides a direct sales opportunity, but allows for specific marketing campaigns to be well-coordinated in key markets."
May,20,1875,The International Bureau of Weights and Measures is formed,"Based in France, the Bureau International des Poids et Meausres (BIPM) was established as the keeper of the official standards for the metric system. While only 17 countries signed the original treaty, more than 50 now recognize this body as official. The BIPM is also responsible for consolidating the member nation's official time as the UTC, also known as the Coordinated Universal Time clock."
May,21,1962,First software patent filed,"This is arguably the first (or one of the first) patents that is considered to be a software patent. It was filed in Britain as a method for solving linear programming problems. Since then, software has been specifically excluded from the patent process."
May,22,1980,Pac Man is released in Japan,"One of the most popular early video games. It inspired spin-offs, songs, a cartoon show and much more. It was originally called 'Puckman' as a play on the word 'paku-paku taberu' in Japanese that means something to the effect of flapping your mouth open and closed. By the time the game is released in the US, the name is Pacman."
May,23,1934,Robert Moog is born,"Best known as the inventor of the Moog Synthesizer, Robert Moog had always been interested in electronic music. By the time he was fifteen, he had already built his own theramin. From there, he built and sold various electronic music machines. By 1964, he had sold his first keyboard-based synthesizer."
May,23,1995,The Java Programming Language is announced,"Sun Microsystems envisioned a computer language that was 'Write once, run anywhere'. This meant that instead of having to re-build applications for different operating systems and processor types, which was the case at the time), developers would write and compile their applications to bytecode, a halfway point between an execuatable program and source code. This bytecode would be run through a Java virtual machine that would execute the application."
May,24,2007,twitdir is launched,"Since being started the year before, a Twitter User Directory is launched, allowing for searching of users. In the first four years of it's existence, it's managed to increase usage to 4 billion tweets a quarter."
May,25,1994,The first World Wide Web Conference is held,"The same folks that do the Large Hadron Collier hosted the first World Wide Web Conference. Although this concept has been around for decades, Tim Berners-Lee was able to create what has become the largest platform for sharing knowledge since the printing press. This whole project stemmed from the problem of consolidating information on his research from multiple sources and making it available on-site from any system. He didn't plan on building something that would be so popular."
May,26,1995,"Bill Gates sends a memo 'The Internet Tidal Wave'","Some 18 months after Tim Berners-Lee creates the first web site and web server, Bill Gates announces that this platform will be the next big thing for Personal Computing. This is the beginning of Microsoft's formal push to embrace the Internet within it's products. This is two years after a failed joint venture with cable providers to provide information services was announced."
May,27,1843,The fax machine patent is filed,"You may have thought that the fax machine was relatively new, but this early version shows that not only did fax machines predate photocopiers, they pre-dated the telephone. This version was not practical for regular use since the quality of the images were poor. By 1861, there was at least one commercially successful fax machine being sold and used."
May,28,1959,Committee to develop COBOL is formed,"While the name 'COBOL' won't be agreed upon for several months, this first meeting is held at the Pentagon. A few weeks earlier, a group of computer users and corporations, along with the US Department of Defense planned to organize a committee to develop a new computer language."
May,29,1996,The first Java conference is held,"Just one year after being announced and weeks after the SDK being released, the first Java conference is held. There were more than 6000 attendees."
May,30,1996,AT&T announces Video Phone Call system,"This is not the first video phone system. However, it does indicate an improved use of limited resources by allowing video and audio to both be used over phone wire."
May,31,1932,Jay Glenn Miner is born,"Miner received his Electrical Engineering degree in 1959 and started his career on medical devices. He later joined Atari and eventually started a new venture with some co-workers to build integrated circuits for Atari as well as a game console based based on the Motorola 68000 chip. After some funding issues, they entered into an agreement with Commodore to purchase the rights to their work. This ultimately resulted in the creation of the Amiga computer. "
June,1,1981,Imagic is formed,Former employees of Atari and Mattel Electronics built a company to be a 3rd party developer of Atari 2600 games. Probably their first big hit was 'Missile Command'.
June,2,2003,Toontown Online is launched,"Walt Disney's foray into the MMORPG (Massively Multiplayer, Online Role--Playing Game) world is called Toontown Online. While designed to limit the hours it could be used and other parent-friendly features, it ultimately fails to draw enough users to keep it viable."
June,3,1983,The movie 'War Games' is released in the US,One of the first 'hacker' movies shows a teen that connects to a military mainframe and inadvertently uses a system capable of launching nuclear weapons.
June,4,1996,Ariane 5 self-destructs in response to software bug,"The Ariane 5 rocket was built to deliver geostationary devices to outer space. Software from the Ariane 4 was re-used, but due to the faster rockets used, a previously-unknown bug was found in one of the calculation routines. When this bug crashed the system, this triggered the self-destruct sequence."
June,4,1977,The Apple II goes on sale,"This popular series of computers had various models produced until around 1993. While not the most powerful computer in the Apple line, it's simplicity and price made it very attractive to new users."
June,5,1833,Ada Lovelace meets Charles Babbage,"Ada's father, Lord Byron once expressed sympathies for the Luddites in the British House of Lords. This was several years before Ada was born. She went on to be very well educated and was able to capitalize on her connections and meet Charles Babbage. While promoting his Difference Engine, he asked Ada to transcribe a paper that discusses his invention into English. During this exercise, she adds her own examples of how the machine could be configured to solve specific problems. This makes her, arguably, the first programmer."
June,6,1850,Karl Ferdinand Braun is born,"Many consider his the father of the CRT and the 'grandfather' of wifi. In 1897, he publishes a paper that describes a rudimentary CRT. This technology is the primary method for displaying real-time electronic data for more than a century. On a more obscure note, he patented the idea of a crystal diode rectifier, an essential component for wireless telegraphy. Wireless telegraphy was a bridge between the data transmission of telegraphs with the wireless capabilities of radio. Wireless telegraphy was short-lived, but is effectively the predecessor of wifi technology."
June,6,1984,Tetris is released in the USSR,"Essentially the first popular puzzle game was released in the USSR where it was originally built. It's life as a computer game is very sorted indeed! The rights are sold without authorization, used without authorization and even the original author(s) didn't own the rights until 1996 due to existing laws in the USSR. The Guinness Book of World Records identifies this as the most broadly ported game to different computer systems."
June,6,1991,The earliest use of 'net-surfing' is described,"In a USENET post, Brendan Kehoe uses this term, even before the advent of the World Wide Web. At this time, there were other ways of sharing information, but they were limited to text files or individual binary files used for images or applications."
June,7,1954,Alan Turing dies,"Alan Turing, computer pioneer and leading researcher on cryptanalysis during World War II commits suicide after years of legal proceedings for being homosexual. Gay and transgender people have since become better accepted as evidenced by Lynn Conway, who co-wrote the seminal book on chip design in 1978. This book built upon her work from the 1960s at IBM, where she was fired for undergoing transgender medical treatments. In 1999, she began publicly acknowledging her history and is now generally accepted by her peers and her community."
June,8,1978,The Intel 8086 processor is released,This processor's instruction set is at the core of many modern intel-based computers. The instruction set proved to be so successful and popular that it has been difficult to justify any major modifications until recently. This chip follows from the 8080 which follows from the 8008 which follows from the first microprocessor the 4004.
June,9,2006,Brain Age is released in Europe,"This Nintendo DS cartridge is one of the most successful titles to address improvement of brain functioning. While not as popular in Europe as it was in Japan, it still sold hundreds of thousands of copies in the first few months."
June,10,1977,The first Apple II ships,"Less than a week after going on sale, the first Apple II computer is shipped. The popularity of the Apple II will continue well into the 1990s due to it's simple interface and affordable pricing."
June,11,1978,"The 'Speak & Spell' is announced","Texas Instruments has been a strong contributor to corporate use of technology since it's inception. With this consumer-focused product, they show some of their impressive technology skills. This device was the first single-chip capable of reproducing the human voice. Touted as an educational device, it would ask the user to spell a word that it would say and then say a word the user would say."
June,12,1985,FidoNet starts to use phone numbers as node names for the first time,"FidoNet is a grass-roots network that connects BBS systems and allows for messages and email to be passed around. It was originally popularized at a time when internet access was not available outside universities and before AOL, Prodigy and other information services were popular. The FidoNet system is still around today, but it is much smaller due to the relatively wide availability of internet access."
June,13,1993,"Time Warner, Microsoft and Tele-Communications Inc. announce joint venture for TV-based information service company","The web is only three years old at this time and delivering information through the television was the approach of choice for these tech and content juggernauts. However, within two years, this project is abandoned and Bill Gates is pushing the World Wide Web as the biggest thing for PCs, effectively killing the deal. The proposed company, Cablesoft, was never to launch a product."
June,14,1951,US Census Bureau get's it's first electronic computer,"Ever since Herman Hollerith's Tabulating Machine was used for the 1890 US census, the US Census Bureau was constantly trying to keep up with the increasingly large amount of data. On this day, they get their first commercially-available computer, the UNIVAC I."
June,15,1949,The idea for Core memory is recorded by Jay Forrester,"Rather than use the relatively expensive electronic components to store large amounts of working memory, core memory is relatively simple to make. In the first steps to a working prototype, Jay Forrester of MIT writes down his notes on how it could work. For the next quarter century, this type of memory was used and eventually phased out with the semi-conductor technology still in use today."
June,16,1911,IBM is formed,Herman Hollerith's company that built the tabulating machines used in the 1890 census had existed since 1886. It incorporates on this day as Computing Tabulating Recording Corporation. It won't take the IBM name for another six years.
June,18,1974,The Intel 8080 processor is released,"This has been called the first 'practical' microprocessor. It's the predecessor of the 8086, which instruction set has been the basis for PC architectures through the boom era of personal computing. The 8080 processor follows 4004 and 8008 processors, which are arguably the first microprocessors."
June,19,2000,Windows ME is released to computer manufacturers,"Largely viewed as a disaster in marketing and engineering, this operating system was a minor update to Windows 98 and was seen as the consumer alternative to the business-focused Windows 2000 operating system. It was intended to be seen as 'new', when in reality, it included mostly some new applications. While not as bad as the Microsoft Bob system, this comes in a close second."
June,20,1950,The (US) National Bureau of Standards dedicates the SEAC,"The SEAC (Standards Eastern Automatic Computer) used the more reliable diode instead of the vacuum tube. This was also the United State's first stored-program computer, meaning that you didn't need to hard-wire the program to be able to run it, you could load the program into memory and run it."
June,21,1860,The US Army Signal Corp is established,"While originally set up to run the electric telegraph system for the army, by 1947 their research labs developed a method to auo-assemble circuit boards."
June,21,1967,A patent for the computer mouse is filed,"Douglas Englebart files a patent on his 'X-Y position indicator for a Display System' idea,  better known as the computer mouse. Within the year, he will present 'The Mother of all Demos', where the mouse is used, though not the star of the show. This demo shows the work that he's been engaged in for the last eight years making computers easier to use."
June,21,1948,The first stored computer program is run,"Before this time, programs were hard-wired into the computer. Changing the program meant changing literally changing wires. At this time in Britain, that changed with the ability to store the program inside the computer to be modified or changed much easier."
June,22,1979,InfoCom is incorporated,"Bringing us such interactive fiction games as Zork and Planetfall, Infocom was incorporated by a group from MIT. The MIT team was from the Dynamic Modeling Group, who must have decided that developing systems for Artificial Intelligence research was not as fun as making games. The interactive fiction type of game allows the user to type in commands in a surprisingly free-form manner to navigate through the game. In turn, the game would respond with a textual description of the result. For example, you could type 'Open the mailbox', to which the computer would respond 'Opening the small mailbox reveals a leaflet'."
June,23,1902,Howard Engstrom is born,"Howard Engstrom joined the Navy's CSAW (Communications Supplementary Activities - Washington) to work on cryptography and was encouraged to start a private company to do this research. Eventually, Engineering Research Associates was formed and one of his projects was to design one of the UNIVAC computers for Remington Rand to build."
June,24,2002,The Sharp Zarus SL-A300 is introduced,"This handheld computer featured the Linux operating system, a 200Mhz processor 64Mb RAM 320x240 display and a SD slot for storage. "
June,25,1984,First flight of Discovery delayed due to  software bug,"At three seconds before launch, the shutdown signal is sent due to a software bug. But this is not the last issue for this flight. In orbit, an icicle of urine formed. A robot maneuver was created to attempt to break off the pee-cicle, but it damaged one of the tiles and the crew was unable to use the toilet for the remainder of the mission."
June,26,1974,First commercial use of the Bar Code,"At a March supermarket in Troy, Ohio, a computer connected to a laser reader read a Bar Code. The system identified the item and automatically gave the price. It will be a few more decades before the self-serve line is added to grocery stores."
June,27,1950,The earliest movie to show a functioning computer,"Desitnation Moon' is released. In it, a GE Differential Analyzer is shown. While it is essentially an analog computer, it does perform complex calculations very quickly."
June,28,1974,Vannevar Bush dies," In 1945, he published 'As We May Think' in the Atlanta Journal, where he discussed the use of such machines. This article was read by Douglas Englebart and inspired him to do many things, such as 'The Mother of All Demos' in 1968."
June,29,1992,Silicon Graphics and MIPS merge,"In the 1980s, Silicon Graphics was the primary producer of computer systems needing graphics capabilities. With the advent of Personal Computers, the need for a specialized computer was declining. Buying the company, MIPS, that made the processor for their systems seemed like a good move, but it was essentially the beginning of the end. RISC processors in general became less popular and the company is now gone."
June,30,2008,The last day for PC makers to install Windows XP by default,"Windows XP has been out since 2001 and consumers were looking for a safe and useful alternative to Windows 98 and Windows ME. Windows XP turned out to be too much of a good thing. When Windows Vista was released, very few wanted to change from a system that was generally useful and stable. In a move to force users to upgrade to the next operating system, this end-of-life date was meant to kill the demand at the source and force new users to the newest version of Windows."
July,1,1984,Neuromancer is released,"Although William Gibson uses the term 'cyberspace' in an earlier short story, this is its first use in a book.  This is six years before the invention of the World Wide Web. The author, William Gibson, went on to write many other short stories and books, including 'Difference Engine' where he and Bruce Sterling imagine a world where the information age occurred a hundred years earlier."
July,2,1953,The IBM Model 650 is announced,This popular computer model was in service for much of the 1950s. It featured a magnetic drum to store data as well as accept punched cards for input. The punched card idea dates back to Herman Hollerith's tabulating machine used in the 1890 census. That company eventually became IBM.
July,3,1903,First communications cable across the Pacific is laid,"The cable connects Hawaii (before it was a state), Midway, Guam and Manila. The first signal is sent the next day after being tested on this day."
July,4,1956,The first computer to accept input from a keyboard,"The Whirlwind computer had been completed five years earlier and is just now allowing input from a keyboard. Until now, only punched cards were used. Another first for the Whirlwind is 'core memory'. "
July,5,1993,"On the internet, nobody knows you're a dog' appears in the New Yorker","Peter Steiner had been working at The New Yorker for about fifteen years at the time and wasn't intending to make a statement. However, once popularized, it took on a life of its own. "
July,6,1996,AOL settles lawsuits for misleading subscribers,"In California, this class action lawsuit accused AOL of  misleading consumers about the costs of their service. The settlement resulted in AOL providing $22 million in rebates and free online time, or roughly $3.67 for each of their 6 million subscribers."
July,7,1752,Joseph-Marie Jacquard is born,"When he is about 50, Jaquard invents the Jacquard loom about 1801, which pioneered the use of punched cards to give instructions to a mechanical loom. within ten years, this invention prompted the Luddite movement to attack mechanical looms because of the huge societal change that resulted from the industrial revolution.  By 1890, Herman Hollerith uses them for a machine to tabulate the US census."
July,8,1946,University of Pennsylvania launches summer school of computing,"The Moore School of Electrical Engineering offered a free and public set of lectures. Wildly popular, these lectures sparked the ideas for the EDSAC, BINAC, and, later, the AVIDAC."
July,9,1982,The movie 'Tron' is released,This science fiction story about a computer hacker being digitally added as a program to a mainframe system to help prove his assertions that he is the creator of the games being sold by a rival co-worker who claimed the ideas are his own.
July,10,1982,Disney stock drops further,The movie was not expected to do well and did not screen well. Investors voted with their cash and the stock value dropped. There was a small group of fans that cite this as one of the most influential movies for their careers.
July ,10,1999,Back Orifice 2000 is released,"The self-described hacker group Cult of the Dead Cow, released Back Orifice 2000 (aka BO2K). The use of this tool was a composite of known vulnerabilities for Windows 95 and Windows 98 that they hoped could run against Windows 2000. This prompted several BO2K detection tools to be released such as BoDetect."
July,11,1994,Gary Kildall dies,"While computer pioneers are not well known to participate in bar brawls, let alone die in one, this is what happened to Gary Kildall. Of his many achievements, he is known for the CP/M operating system which the Microsoft DOS is heavily influenced by."
July,12,1993,The EPA's Energy Star initiative is panned,Mike Feibus likens the EPA's Energy Star initiative to  a 'Lite' label on a package of bacon in an article in the 'Microprocessor Report'.
July,13,1998,Software bug leaves Navy 'Smart Ship'  dead in the water,"In an attempt to promote the stability and utility of the Windows NT platform, a new 'Smart Ship' was fitted with a Windows NT-based network. When one of the systems crashes, a domino-effect takes down all critical systems, leaving the ship unable to move for about an hour."
July,14,1995,Windows 95 source code is 'frozen',This is the first version after the Windows 3.1 release and shows a huge improvement in the User Interface. 'Freezing' the source code means no more changes can be made before shipping it to the computer manufacturers for installation.
July,15,1983,Donkey Kong is released on the Favicom platform in Japan,Donkey Kong was one of the first popular arcade games. This release is for a home console popular in Japan. Achieving the world record for this arcade game was at the center of a documentary movie 'The King of Kong: A fist full of quarters' released in 2007.
July,15,2000,C# is announced,Both C and C++ are coordinated by the ANSI and ISO organizations. C# is standardized by ECMA. Microsoft was one of the originating companies to support and develop this standard and has gone on to implement closed libraries that are used within this standard.
July,16,2004,The first virus targeting Windows CE appears,"Virus targeted at personal computers and servers are not new. Targeting handheld devices is new. Now that handheld devices are accessing the internet, any vulnerabilities can be  leveraged and potentially exploited."
July,17,1970,The First TV game console is demonstrated,"While the 'Brown Box' will never be produced commercially, the rights to the technology will be purchased by Magnavox for the Magnavox Oddysey, which did become the first commercial TV game console in 1972, even before pong. This technology had been in the works for four years and had been functional for at least the previous two years before being demonstrated."
July,18,1968,Intel is incorporated,"Within two years, they will release the first microprocessor, within ten years, they will release th 8086 chip, that has been the reference instruction set used for decades for most personal computers."
July,19,2001,The Playstation 2 hard drive is released,"The first video game consoles in the 1970s either had built-in games or used cartridges with electronic components. In the late 1980s, CD-ROM drives were used. This is the first major game console to support a hard drive for saving game data and even some games. "
July,20,1976,First Robot Lands on Mars,The Viking I lands on Mars to explore the surface. Among it's capabilities was to perform soil analysis and send back data to help determine the likelihood of life as well as detailed images.
July,21,1938,Paul Allaire is born,"Allaire starts at Xerox as a financial analyst in 1966 before the famous PARC research center is created. By 1989 he holds several senior management positions and goes on to company president, then CEO and finally chairman. During his leadership, Xerox wins top quality awards including the Deming Prize in Japan, the Baldrige Award in the U.S. and the European Quality Award."
July,22,1962,The Mariner 1 rocket is forced to self-destruct,"After deviating from it's intended flight path, Mission Control sends a self-destruct command. The cause was determined to be an error in transcribing a hand-written formula to computer code. This error effectively caused normal variations in speed to be mis-interpreted as critical, setting off various correction measures that took the rocket off course."
July,23,1930,Daniel McCracken is born,"McCracken was trained in Mathematics and Chemistry, but started in the computer industry in 1951. While working for General Electric, he trained computer users on various aspects of the systems being created. He is well known for developing many teaching materials, including the first textbook on the language FORTRAN."
July,24,1951,John Bardeen leaves AT&T Labs,"One of the inventors of the transistor, John Bardeen, notified AT&T that he would be leaving. He was becoming increasingly dissatisfied with his relationship with the other contributor to inventing the transistor, William Shockley. He left for a position in academia. John Bardeen is the only person to win the Nobel Prize in Physics twice."
July,25,2008,Randy Pausch dies,"The creator of the Alice programming tool for kids spent much of his career on Human-Computer Interaction. Less than two years before his death, he learned that he had a terminal case of pancreatic cancer. He went on to speak publicly with a message of hope in his 'Last Lecture' series."
July,26,1984,Zork I has it's final release,"Zork is the most popular game in the interactive fiction genre. The gameplay was relatively simple in that the player would read a description of what their environment was like and would type in the commands of what they wanted to do. While not the last in the series, this is the last release of the 'original' Zork. "
July,27,1967,First electronic ATM installed in London,"There are many claims to the first Automated Teller Machine installation. This one claim separates itself from others by being connected to the user's bank account and by dispensing cash. Before this time, there were machines that would dispense cash, but would charge it to your credit card. There were also machines that would accept deposits, but it was more of a 'lockbox' type of arrangement"
July,28,1965,A Soviet Union Economic Commission announces Voskhod spacecraft schedule,"The Voskhod 'Sunrise' program was the Soviet Union's human spaceflight program. Months earlier, an existing Voskhod flight experienced a failure of the on-board computer during landing, causing it to be hundreds of kilometers off course. This program provided the Soviets many firsts in space travel."
July,29,1975,"First known use of the word 'Micro-soft' to describe this company","Earlier that year while Bill Gates is a Sophomore at Harvard, he and Paul Allan produce a version of BASIC for the Altair, the first 'personal computer' with the first simple programming language. They license this to MITS and eventually use the name Micro-soft to refer to this new venture in creating software."
July,30,1940,Clive Sinclair is born,"Coming from a line of creative engineers, Clive Sinclair is interested in electronics from a very young age. Through several business ventures, he produces electronic kits, books on electronics, pocket calculators, and the ZX Spectrum in the early 1980s. The ZX series was popular for it's relatively low price point and acceptable level of functionality. It allowed a broad base of users to get their first experience with computers, and electronics assembly for those that bought an unassembled kit."
July,31,1980,"Radio Shack introduces the TRS-80 Model III, the Color Computer and the TRS-80 Pocket Computer","While not the first line of computers to be offered by Radio Shack, it does offer access to computers for personal use and not business class machines typically available. These models pre-date the IBM PC by about a year."
August,1,1967,Grace Hopper recalled to active duty at the age of 70,"Her abilities were not in fighting, but in developing compilers. In this case, she was being asked to coordinate the standardization of COBOL. As early as 1952, she began work on translating english text to programs, which was not accepted at the time as a proper way to program computers. Her early compilers were improved over the years and various flavors were in general use. The US military was keen on having a standard and relatively simple way to program computers. Her experience made her the best choice to finish this effort."
